"STATISTIC","STATISTIC Label","TLIST(M1)","Month","DIRECT","Direction","TYPASS","Type of Passenger Movement","UNIT","VALUE"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","77846"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","62659"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","5364"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","9823"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","5843"
"TRBM1","Passenger Movement","198301","1983M01","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","3980"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","61111"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","59445"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1666"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","10384"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","28196"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","84264"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","65578"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","6638"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","12048"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","4796"
"TRBM1","Passenger Movement","198301","1983M01","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","7252"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","43997"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","41915"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","2082"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","10195"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","24895"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","71572"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","60121"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","4401"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","7050"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","3514"
"TRBM1","Passenger Movement","198302","1983M02","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","3536"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","44321"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","42280"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","2041"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","10857"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","25344"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","73217"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","61154"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","4567"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","7496"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","3437"
"TRBM1","Passenger Movement","198302","1983M02","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","4059"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","99263"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","93294"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","5969"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","12638"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","29452"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","101930"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","80728"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","7038"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","14164"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","8889"
"TRBM1","Passenger Movement","198303","1983M03","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","5275"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","95891"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","89201"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","6690"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","13295"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","30114"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","100696"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","80053"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","6704"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","13939"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","4783"
"TRBM1","Passenger Movement","198303","1983M03","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","9156"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","115077"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","102844"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","12233"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","12025"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","27413"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","104429"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","79171"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","8510"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","16748"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","10406"
"TRBM1","Passenger Movement","198304","1983M04","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","6342"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","114199"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","103102"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","11097"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","12548"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","27834"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","104221"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","78844"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","8416"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","16961"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","6273"
"TRBM1","Passenger Movement","198304","1983M04","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","10688"
"TRBM1","Passenger Movement","198305","1983M05","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","102484"
"TRBM1","Passenger Movement","198305","1983M05","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","93308"
"TRBM1","Passenger Movement","198305","1983M05","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","9176"
"TRBM1","Passenger Movement","198305","1983M05","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","12021"
"TRBM1","Passenger Movement","198305","1983M05","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","30305"
